order_id,payment_type
sdv-id-znkzDn,credit_card
sdv-id-sOWdsF,credit_card
sdv-id-irQNeD,points
sdv-id-YBPZQI,credit_card
sdv-id-smmvsy,voucher
sdv-id-YpddoA,voucher
sdv-id-mzuduA,points
sdv-id-LidABW,voucher
sdv-id-ZlEZLy,credit_card
sdv-id-IenvHp,credit_card
sdv-id-jxQsHM,credit_card
sdv-id-bihXjh,credit_card
sdv-id-BrLxEf,credit_card
sdv-id-BAAeFi,credit_card
sdv-id-gmeGws,voucher
sdv-id-BJlWQN,credit_card
sdv-id-CvpnMB,credit_card
sdv-id-hEGJza,credit_card
sdv-id-kodtcA,voucher
sdv-id-rOHHHK,credit_card
sdv-id-bTRneR,credit_card
sdv-id-EOzJlL,voucher
sdv-id-SRVpsZ,credit_card
sdv-id-SoUWex,credit_card
sdv-id-mkFAkd,voucher
sdv-id-lrtEhl,points
sdv-id-dUrkfK,voucher
sdv-id-RDaLJu,voucher
sdv-id-JWLcoo,credit_card
sdv-id-HPqmLD,credit_card
sdv-id-CpcjAk,voucher
sdv-id-rFSfuA,credit_card
sdv-id-NGupsy,credit_card
sdv-id-NELJVL,voucher
sdv-id-wwHfKl,debit_card
sdv-id-DIMdUU,voucher
sdv-id-GXnYSK,voucher
sdv-id-hmETyr,voucher
sdv-id-MmRnYC,voucher
sdv-id-LnwmpZ,credit_card
sdv-id-CwihpW,credit_card
sdv-id-JBRoVl,voucher
sdv-id-hyQErb,credit_card
sdv-id-xQnPko,points
sdv-id-ewHchc,credit_card
sdv-id-FgVFFG,credit_card
sdv-id-FflPrK,credit_card
sdv-id-VotDBu,credit_card
sdv-id-ZqeQtQ,credit_card
sdv-id-EhukAc,credit_card
sdv-id-gKRFtK,voucher
sdv-id-ZbdWBj,credit_card
sdv-id-qwClNB,points
sdv-id-vLnUqw,points
sdv-id-DuHUBp,voucher
sdv-id-WAqjWU,credit_card
sdv-id-BNylze,credit_card
sdv-id-uokoqp,credit_card
sdv-id-nqZHkx,voucher
sdv-id-iGtoJX,voucher
sdv-id-cwLcDy,not_defined
sdv-id-YrweEH,credit_card
sdv-id-PGJNWS,credit_card
sdv-id-Snaebl,credit_card
sdv-id-NeXQGA,credit_card
sdv-id-dqyCDT,points
sdv-id-Beywlv,voucher
sdv-id-MquoAS,voucher
sdv-id-luPEKw,credit_card
sdv-id-FQZqpF,credit_card
sdv-id-HJqjAi,credit_card
sdv-id-NQWmRj,credit_card
sdv-id-tCodYi,credit_card
sdv-id-zZorFs,voucher
sdv-id-VhFdms,credit_card
sdv-id-iQVlyB,credit_card
sdv-id-YsEcaa,credit_card
sdv-id-XaNEJB,voucher
sdv-id-UZmDyf,credit_card
sdv-id-zpbHTW,credit_card
sdv-id-LzrOGL,voucher
sdv-id-DPiddq,credit_card
sdv-id-ylFIFf,points
sdv-id-qBwUhI,voucher
sdv-id-Aoewtp,credit_card
sdv-id-TywMdg,credit_card
sdv-id-UqxntS,credit_card
sdv-id-VwHJAO,voucher
sdv-id-NzGccz,credit_card
sdv-id-nXDfcR,credit_card
sdv-id-bAJAPG,debit_card
sdv-id-RWmrMO,debit_card
sdv-id-WxFSHh,credit_card
sdv-id-WBvqDs,voucher
sdv-id-sPOygR,credit_card
sdv-id-zlLtvD,credit_card
sdv-id-nEHIfB,voucher
sdv-id-rGPzLU,voucher
sdv-id-ZUYezo,credit_card
sdv-id-GGgydz,voucher
sdv-id-DzESFz,voucher
sdv-id-DacwmV,voucher
sdv-id-DuxzRy,debit_card
sdv-id-xugwsG,voucher
sdv-id-gZUbAp,credit_card
sdv-id-TeaLwT,voucher
sdv-id-hCdRKS,voucher
sdv-id-LpUFLj,credit_card
sdv-id-NkCDIz,points
sdv-id-VLAJiK,credit_card
sdv-id-qABtjN,credit_card
sdv-id-pQnzcQ,credit_card
sdv-id-sgzuiF,credit_card
sdv-id-oSTMLF,credit_card
sdv-id-raAIUa,credit_card
sdv-id-kfdtTu,voucher
sdv-id-mmYrbW,voucher
sdv-id-ORbVXc,voucher
sdv-id-OaULEE,voucher
sdv-id-PzSUZc,credit_card
sdv-id-SewTEp,voucher
sdv-id-NjEwlq,credit_card
sdv-id-VWHadH,points
sdv-id-ozFNkK,credit_card
sdv-id-DPotow,credit_card
sdv-id-mfPURt,
sdv-id-mpRQyx,credit_card
sdv-id-fUDiYY,credit_card
sdv-id-GAXEBP,credit_card
sdv-id-syyexY,credit_card
sdv-id-fVFAuy,credit_card
sdv-id-CQtIZY,credit_card
sdv-id-YIHLiR,voucher
sdv-id-hnHhhf,voucher
sdv-id-qxEtkd,credit_card
sdv-id-jYDrYU,credit_card
sdv-id-vVMxVv,credit_card
sdv-id-dicEXD,points
sdv-id-DrJipk,credit_card
sdv-id-lOxDNa,credit_card
sdv-id-SGxyxa,debit_card
sdv-id-LTXOoZ,credit_card
sdv-id-eZqcFe,voucher
sdv-id-vEmHmU,voucher
sdv-id-Tvtllj,credit_card
sdv-id-dfHhXM,credit_card
sdv-id-gMJdce,credit_card
sdv-id-goFXQF,voucher
sdv-id-skxNxb,voucher
sdv-id-Okqusu,credit_card
sdv-id-mblmiy,credit_card
sdv-id-YdlXWt,credit_card
sdv-id-WtgHNg,voucher
sdv-id-OnmkcQ,credit_card
sdv-id-zZccCh,credit_card
sdv-id-ztdXyb,credit_card
sdv-id-MqRGvy,
sdv-id-zKpcjP,points
sdv-id-aTKoAL,credit_card
sdv-id-eifHvQ,credit_card
sdv-id-eJyZMe,credit_card
sdv-id-GXQFDl,voucher
sdv-id-UJOuta,points
sdv-id-BZQPde,credit_card
sdv-id-JYPsxQ,voucher
sdv-id-sBpOAQ,credit_card
sdv-id-prtRZu,voucher
sdv-id-GOAhhz,credit_card
sdv-id-diaMAl,
sdv-id-JTWgnj,voucher
sdv-id-OWChJG,credit_card
sdv-id-NvdWpN,voucher
sdv-id-MyUfDW,credit_card
sdv-id-BzLnuy,credit_card
sdv-id-ijFPIR,voucher
sdv-id-kkViOM,credit_card
sdv-id-ewLeao,debit_card
sdv-id-xFHWSQ,credit_card
sdv-id-uGVUVW,credit_card
sdv-id-VzFoXm,voucher
sdv-id-ZfTcNy,credit_card
sdv-id-bgIxKs,credit_card
sdv-id-dFmCgE,credit_card
sdv-id-vXDtok,credit_card
sdv-id-HQGhhu,credit_card
sdv-id-VucZXd,credit_card
sdv-id-DVZPiz,credit_card
sdv-id-ucOTqz,credit_card
sdv-id-KRyylR,credit_card
sdv-id-MFbpzl,credit_card
sdv-id-QVhvQt,voucher
sdv-id-IvKpyr,credit_card
sdv-id-pgzXRk,points
sdv-id-ztXABn,credit_card
sdv-id-wjcHLj,voucher
sdv-id-vDEiFP,points
sdv-id-NNbTFW,credit_card
sdv-id-oepjGu,credit_card
sdv-id-kPnimC,credit_card
sdv-id-ULVYGS,credit_card
sdv-id-mzNeqU,points
sdv-id-OhUsdQ,credit_card
sdv-id-eSNnAz,credit_card
sdv-id-lsSFUK,voucher
sdv-id-gGcXNr,points
sdv-id-YPHbWd,voucher
sdv-id-blhTXg,credit_card
sdv-id-RPqTDe,credit_card
sdv-id-mqprPp,credit_card
sdv-id-qJXzdx,credit_card
sdv-id-fFZtlF,voucher
sdv-id-jaADoK,debit_card
sdv-id-aBDGpG,credit_card
sdv-id-RUgYiR,credit_card
sdv-id-FzbFIL,voucher
sdv-id-Zyldal,voucher
sdv-id-xQDgyr,debit_card
sdv-id-MFToXD,voucher
sdv-id-fKfwGk,credit_card
sdv-id-NeZXOy,credit_card
sdv-id-WsNEPI,voucher
sdv-id-PLyYOB,credit_card
sdv-id-uvfwjz,voucher
sdv-id-SLKwnd,points
sdv-id-xCNlKV,debit_card
sdv-id-eTbODD,points
sdv-id-nScOlm,credit_card
sdv-id-fwnOYY,credit_card
sdv-id-lWgSOw,credit_card
sdv-id-Pwgmxg,credit_card
sdv-id-RCwoWf,points
sdv-id-GmSWwz,credit_card
sdv-id-xYpkrP,debit_card
sdv-id-qcDsxY,credit_card
sdv-id-JnDRdR,points
sdv-id-OqYzJy,voucher
sdv-id-cRuFLR,credit_card
sdv-id-LEfCQj,credit_card
sdv-id-cmRZFW,credit_card
sdv-id-OeuKad,voucher
sdv-id-bWeoBc,credit_card
sdv-id-ZAkeaN,voucher
sdv-id-SvKTZf,voucher
sdv-id-DPVSyp,voucher
sdv-id-aDVIGO,points
sdv-id-eeyeJa,voucher
sdv-id-htSTWX,credit_card
sdv-id-QUcwDL,credit_card
sdv-id-lDaCpz,credit_card
sdv-id-NydTMh,debit_card
sdv-id-bwTZMc,credit_card
sdv-id-coHVII,credit_card
sdv-id-LriQKy,voucher
sdv-id-vwVtsm,credit_card
sdv-id-pzZIBg,credit_card
sdv-id-ZbyjzA,credit_card
sdv-id-Csbsbr,credit_card
sdv-id-aerAwm,credit_card
sdv-id-hiTNtE,credit_card
sdv-id-RfciGn,credit_card
sdv-id-BaPiiu,voucher
sdv-id-orweJF,voucher
sdv-id-gqTqOp,voucher
sdv-id-LHfVPC,credit_card
sdv-id-AqquNe,credit_card
sdv-id-PhRNqd,credit_card
sdv-id-hEsIaS,credit_card
sdv-id-unGJHF,voucher
sdv-id-PxDTqP,credit_card
sdv-id-qPuJRV,credit_card
sdv-id-sjZXnY,credit_card
sdv-id-uDGONt,credit_card
sdv-id-oaZsZX,credit_card
sdv-id-PWpeuW,credit_card
sdv-id-WkpQQa,credit_card
sdv-id-pmSNtW,voucher
sdv-id-wCgZcV,voucher
sdv-id-pQqTJv,credit_card
sdv-id-kcgMWs,voucher
sdv-id-VWSOkv,voucher
sdv-id-VvPYdg,credit_card
sdv-id-zjXUJM,credit_card
sdv-id-cMgHgz,points
sdv-id-EnKYbz,credit_card
sdv-id-rFGTZD,voucher
sdv-id-JHFLlA,voucher
sdv-id-UsavwE,credit_card
sdv-id-qMoBQL,credit_card
sdv-id-PTEZjw,voucher
sdv-id-TfsdOB,voucher
sdv-id-sYbEPc,credit_card
sdv-id-fgcNKv,voucher
sdv-id-PXbLny,credit_card
sdv-id-QVcZGj,debit_card
sdv-id-udThFG,voucher
sdv-id-YatncS,credit_card
sdv-id-TYJFJH,credit_card
sdv-id-sOjNnV,credit_card
sdv-id-aOeEYn,credit_card
sdv-id-PCBUPX,debit_card
sdv-id-HnhKUQ,credit_card
sdv-id-uTyOXb,credit_card
sdv-id-szpxhm,credit_card
sdv-id-VpTuMc,credit_card
sdv-id-ClqXfK,points
sdv-id-yLHMXs,credit_card
sdv-id-WlrfjL,credit_card
sdv-id-xmDkrj,credit_card
sdv-id-uTiFQC,credit_card
sdv-id-XixfbW,credit_card
sdv-id-EFBwVE,voucher
sdv-id-wIKddX,voucher
sdv-id-HezDrT,voucher
sdv-id-Lfddgn,credit_card
sdv-id-IugkNe,credit_card
sdv-id-ydNTJe,credit_card
sdv-id-gIoThO,credit_card
sdv-id-yKUoVQ,credit_card
sdv-id-NNYLjh,credit_card
sdv-id-AnhJjk,credit_card
sdv-id-IXemtw,credit_card
sdv-id-DLzlth,credit_card
sdv-id-pHdKsY,credit_card
sdv-id-UoqaQA,credit_card
sdv-id-sqhLkX,credit_card
sdv-id-agxpDY,credit_card
sdv-id-SWAOFo,credit_card
sdv-id-AIjywK,credit_card
sdv-id-ZkJqgo,credit_card
sdv-id-cGLEQY,credit_card
sdv-id-AUTlBs,debit_card
sdv-id-vCoSeW,credit_card
sdv-id-ymoakV,credit_card
sdv-id-CpgqwV,voucher
sdv-id-oEBvNS,credit_card
sdv-id-SEGmOv,credit_card
sdv-id-OcjWOM,credit_card
sdv-id-DoYhKN,credit_card
sdv-id-QNWRcf,voucher
sdv-id-xjjkJK,credit_card
sdv-id-uaIzGW,credit_card
sdv-id-TRRLqR,credit_card
sdv-id-teMGdA,credit_card
sdv-id-Trnfcg,credit_card
sdv-id-kdadWU,credit_card
sdv-id-xbNIjw,credit_card
sdv-id-syDsqz,credit_card
sdv-id-iyhEhw,voucher
sdv-id-tgLiOs,credit_card
sdv-id-Gpzhpo,credit_card
sdv-id-PUNjEq,credit_card
sdv-id-sZuKgE,credit_card
sdv-id-kQIjaM,voucher
sdv-id-LZBexZ,credit_card
sdv-id-hUapcx,credit_card
sdv-id-nCSVxN,points
sdv-id-XtAkaf,credit_card
sdv-id-Zaqjdy,voucher
sdv-id-OXNLYo,voucher
sdv-id-mdNhci,credit_card
sdv-id-czMkoP,credit_card
sdv-id-NBZasO,voucher
sdv-id-itDiOd,credit_card
sdv-id-hdGxfw,voucher
sdv-id-WfDiGI,credit_card
sdv-id-AUcrwT,credit_card
sdv-id-MsgYGY,credit_card
sdv-id-RPerSO,credit_card
sdv-id-jGZZly,voucher
sdv-id-pASBCI,credit_card
sdv-id-mIEHgV,credit_card
sdv-id-eenJjk,credit_card
sdv-id-NKqLxA,credit_card
sdv-id-bGzEkG,not_defined
sdv-id-RuGAbv,voucher
sdv-id-rtGWGb,voucher
sdv-id-ugwhxZ,credit_card
sdv-id-UsIzks,credit_card
sdv-id-QQKGMc,credit_card
sdv-id-ebIQSF,voucher
sdv-id-tboblT,credit_card
sdv-id-OGqcvB,credit_card
sdv-id-YrFSPo,points
sdv-id-lBllnF,debit_card
sdv-id-pkkkOd,voucher
sdv-id-RQPOpO,credit_card
sdv-id-dxVeso,credit_card
sdv-id-fKhdPP,credit_card
sdv-id-ppoQBZ,credit_card
sdv-id-pyZAIZ,debit_card
sdv-id-hwpjqk,credit_card
sdv-id-sevmru,credit_card
sdv-id-jPfUFF,credit_card
sdv-id-oAwzlk,credit_card
sdv-id-zyFSST,debit_card
sdv-id-GYSrcw,credit_card
sdv-id-ZVhkEH,credit_card
sdv-id-deDZNn,credit_card
sdv-id-hnYLUe,points
sdv-id-nmwkKt,credit_card
sdv-id-XReNSu,voucher
sdv-id-zKqKyV,credit_card
sdv-id-zLhZNW,voucher
sdv-id-ZwvhJN,credit_card
sdv-id-QURlPr,credit_card
sdv-id-effrYj,credit_card
sdv-id-BrDZFk,credit_card
sdv-id-fxJaiz,credit_card
sdv-id-ArEuvs,credit_card
sdv-id-boDmUv,credit_card
sdv-id-dXxAXv,voucher
sdv-id-zXEdpn,voucher
sdv-id-jmPZTT,voucher
sdv-id-dQnDaa,credit_card
sdv-id-tOfufl,credit_card
sdv-id-osXeRD,credit_card
sdv-id-FqQdZP,credit_card
sdv-id-ffKbCW,voucher
sdv-id-ZRWsqT,credit_card
sdv-id-ipmFRL,credit_card
sdv-id-hHyHBF,credit_card
sdv-id-FRbOta,voucher
sdv-id-Qwzvsb,credit_card
sdv-id-dlvTbp,voucher
sdv-id-qonprA,credit_card
sdv-id-trZAjI,credit_card
sdv-id-RMzjMV,credit_card
sdv-id-nqtIvI,voucher
sdv-id-zBZadG,credit_card
sdv-id-jpOhZx,credit_card
sdv-id-tapdOg,voucher
sdv-id-XQoTfK,voucher
sdv-id-tvsogB,credit_card
sdv-id-OxZKKe,credit_card
sdv-id-uOtMgG,credit_card
sdv-id-Uzztir,credit_card
sdv-id-BzeMAu,credit_card
sdv-id-vWyupE,credit_card
sdv-id-hBmzPQ,credit_card
sdv-id-fhGQvk,credit_card
sdv-id-yWvcKD,points
sdv-id-ZBRGGD,credit_card
sdv-id-VGXAkg,voucher
sdv-id-rYoSNk,points
sdv-id-TUmePV,debit_card
sdv-id-QVXPMS,credit_card
sdv-id-QiTmSj,credit_card
sdv-id-RdMwSk,credit_card
sdv-id-xiPSZa,voucher
sdv-id-rJQrjC,credit_card
sdv-id-TDUKDB,voucher
sdv-id-zgQndD,credit_card
sdv-id-GWYplk,credit_card
sdv-id-lWrbTM,voucher
sdv-id-OiKVsd,voucher
sdv-id-dEhPKz,credit_card
sdv-id-UhVVuj,credit_card
sdv-id-qBLDdb,credit_card
sdv-id-xVVPEJ,debit_card
sdv-id-ltmTLB,voucher
sdv-id-FrJKtt,credit_card
sdv-id-qiZlma,debit_card
sdv-id-mrzWlS,credit_card
sdv-id-SHEqPP,credit_card
sdv-id-nWLYmj,credit_card
sdv-id-LyWeUR,credit_card
sdv-id-eoycHf,credit_card
sdv-id-rrZVAb,voucher
sdv-id-obhbhm,credit_card
sdv-id-xLsgly,credit_card
sdv-id-raddWO,points
sdv-id-rzlNUK,voucher
sdv-id-uULfvy,voucher
sdv-id-FdsJuA,credit_card
sdv-id-UPwcYq,credit_card
sdv-id-STnnPv,points
sdv-id-zJSYMb,credit_card
sdv-id-qmDBjs,voucher
sdv-id-LCsAJE,credit_card
sdv-id-lPqFXP,credit_card
sdv-id-iyrIXE,voucher
sdv-id-SpjQTD,credit_card
sdv-id-eIArRE,voucher
sdv-id-kPheJx,credit_card
sdv-id-TGmAGN,credit_card
sdv-id-kqVwpc,points
sdv-id-CPAMLa,credit_card
sdv-id-KsGSeR,voucher
sdv-id-tSZGWE,credit_card
sdv-id-bNMspY,credit_card
sdv-id-oJrEuN,voucher
sdv-id-gLDnbu,credit_card
sdv-id-BMaxOP,voucher
sdv-id-RzdjbT,voucher
sdv-id-TqTgPS,credit_card
sdv-id-whdHaY,debit_card
sdv-id-CrblCv,credit_card
sdv-id-gBCDqs,credit_card
sdv-id-OdQhHs,voucher
sdv-id-HxRxfn,credit_card
sdv-id-ZWJmio,voucher
sdv-id-yhRTVC,credit_card
sdv-id-ujVWVD,credit_card
sdv-id-LcudFa,voucher
sdv-id-RUxzdF,points
sdv-id-nFrRBV,credit_card
sdv-id-bfEZGX,voucher
sdv-id-duRoRR,credit_card
sdv-id-qWZVAY,credit_card
sdv-id-kgMtqC,voucher
sdv-id-GlDvzz,voucher
sdv-id-Lkhmhw,credit_card
sdv-id-bfSiuE,voucher
sdv-id-BAthOt,points
sdv-id-tawjor,credit_card
sdv-id-Wdbjtj,credit_card
sdv-id-hVblnX,voucher
sdv-id-uAfVWQ,credit_card
sdv-id-YSeXSP,debit_card
sdv-id-MQYoNO,voucher
sdv-id-hBfzUx,credit_card
sdv-id-gpoade,voucher
sdv-id-QFszle,credit_card
sdv-id-LqVDfE,credit_card
sdv-id-PFVUQc,points
sdv-id-yrLaTS,credit_card
sdv-id-SPboLZ,credit_card
sdv-id-ziNoaa,credit_card
sdv-id-yiqxEA,credit_card
sdv-id-YZhhqO,credit_card
sdv-id-DYrwwU,voucher
sdv-id-tOfDAj,credit_card
sdv-id-fZFYrC,credit_card
sdv-id-jhcSgj,voucher
sdv-id-WjjOUT,voucher
sdv-id-AibYNt,credit_card
sdv-id-xYVyuw,credit_card
sdv-id-bziYcA,credit_card
sdv-id-EDbJZK,credit_card
sdv-id-UqLEle,voucher
sdv-id-IYxUao,credit_card
sdv-id-qgXDCm,debit_card
sdv-id-fnlYsB,voucher
sdv-id-eaKUto,credit_card
sdv-id-tUKXcZ,debit_card
sdv-id-GDqsYI,credit_card
sdv-id-KfAVtR,credit_card
sdv-id-YKomZA,points
sdv-id-gXuMjy,voucher
sdv-id-kxSape,credit_card
sdv-id-HruDps,credit_card
sdv-id-nCYVHS,credit_card
sdv-id-PQzivR,credit_card
sdv-id-sXpvRJ,voucher
sdv-id-KncnAX,credit_card
sdv-id-bsNnDc,voucher
sdv-id-XnZvlc,credit_card
sdv-id-jPhCAv,points
sdv-id-pQCcSX,credit_card
sdv-id-ODTZgW,credit_card
sdv-id-kIOzjG,voucher
sdv-id-alLADb,credit_card
sdv-id-HZgsoa,credit_card
sdv-id-qVZhFr,voucher
sdv-id-VYuoYb,points
sdv-id-xFYJSn,credit_card
sdv-id-DLyvrD,voucher
sdv-id-SasTxB,credit_card
sdv-id-fIGGjP,credit_card
sdv-id-mYhcTJ,voucher
sdv-id-PMfUZc,credit_card
sdv-id-CpdVLh,voucher
sdv-id-oLwpAj,credit_card
sdv-id-vaHcmq,voucher
sdv-id-cxyYKN,credit_card
sdv-id-CVaYPk,voucher
sdv-id-iVqUOk,debit_card
sdv-id-dQIZHo,points
sdv-id-VyuBus,voucher
sdv-id-tlRPjJ,credit_card
sdv-id-wPEgdS,credit_card
sdv-id-MuIiSd,credit_card
sdv-id-rVPbQe,points
sdv-id-aWgYRT,voucher
sdv-id-DMJgkA,points
sdv-id-ahPbuR,credit_card
sdv-id-OxGwiz,voucher
sdv-id-VyipbM,voucher
sdv-id-FzcOKg,credit_card
sdv-id-cpdauf,credit_card
sdv-id-OZmUIY,points
sdv-id-oJezjn,voucher
sdv-id-uSsaim,credit_card
sdv-id-AwTEsp,not_defined
sdv-id-ltdoRH,credit_card
sdv-id-bPAdvr,credit_card
sdv-id-CmTosz,credit_card
sdv-id-MmKEkC,voucher
sdv-id-OJgGzM,voucher
sdv-id-kRuFvG,credit_card
sdv-id-rfQrEo,debit_card
sdv-id-IKPZYV,voucher
sdv-id-MPDlja,voucher
sdv-id-zmqBwM,voucher
sdv-id-HBorYH,credit_card
sdv-id-PhdqoM,voucher
sdv-id-TwWHTX,credit_card
sdv-id-TDVYIF,credit_card
sdv-id-ChbQND,voucher
sdv-id-nTVrYv,debit_card
sdv-id-aGmGGv,points
sdv-id-VjOhkd,credit_card
sdv-id-DllSXP,voucher
sdv-id-zOjiHZ,credit_card
sdv-id-VcSjEc,credit_card
sdv-id-lXlQgB,credit_card
sdv-id-wqRDyQ,voucher
sdv-id-ZKgZqz,credit_card
sdv-id-xuyVVD,voucher
sdv-id-pbHsXB,credit_card
sdv-id-HtRFwQ,points
sdv-id-KDambk,credit_card
sdv-id-fnodJi,credit_card
sdv-id-urkIjb,credit_card
sdv-id-VpgbUY,credit_card
sdv-id-JWexFi,voucher
sdv-id-loPlLg,credit_card
sdv-id-DBYuTz,credit_card
sdv-id-Giksyq,voucher
sdv-id-WKiIUO,credit_card
sdv-id-IIywjy,voucher
sdv-id-OtgSAy,credit_card
sdv-id-JfJWrZ,voucher
sdv-id-SKzTiY,credit_card
sdv-id-PCggcC,voucher
sdv-id-HRSDje,voucher
sdv-id-LYaKSt,credit_card
sdv-id-wsrbJk,credit_card
sdv-id-EqLMGp,voucher
sdv-id-zRUHXc,credit_card
sdv-id-bWOUiF,credit_card
sdv-id-LITMST,points
sdv-id-hbxqqJ,credit_card
sdv-id-VpMKRc,voucher
sdv-id-ugrEDO,credit_card
sdv-id-uMBwDm,credit_card
sdv-id-YzcmfF,credit_card
sdv-id-brcJQn,credit_card
sdv-id-CGZrDp,voucher
sdv-id-LfDhBe,voucher
sdv-id-rflAQz,credit_card
sdv-id-aTQQOD,credit_card
sdv-id-oqGGMM,voucher
sdv-id-lAUZRk,voucher
sdv-id-KiOgXp,credit_card
sdv-id-VEmrYk,credit_card
sdv-id-ofIVcN,voucher
sdv-id-szjgJN,credit_card
sdv-id-UerspF,credit_card
sdv-id-pYyfWo,credit_card
sdv-id-JqbMOk,credit_card
sdv-id-MwGeCH,credit_card
sdv-id-wGTfOs,credit_card
sdv-id-xXhYil,credit_card
sdv-id-GkmnqH,credit_card
sdv-id-vpQCMX,credit_card
sdv-id-RZFLhq,credit_card
sdv-id-fXTVDn,voucher
sdv-id-kEgVHc,debit_card
sdv-id-fnwzrb,debit_card
sdv-id-dXAKuK,debit_card
sdv-id-FHWzAo,credit_card
sdv-id-HquTsX,credit_card
sdv-id-mZvHkP,credit_card
sdv-id-yDSalj,credit_card
sdv-id-DUfzHU,credit_card
sdv-id-thaQFK,credit_card
sdv-id-gQyDWh,voucher
sdv-id-wzluxW,credit_card
sdv-id-ItzcgQ,credit_card
sdv-id-BuDTbY,credit_card
sdv-id-jYHCUW,credit_card
sdv-id-KmwRuv,voucher
sdv-id-bQiuFL,voucher
sdv-id-IULFjv,credit_card
sdv-id-ZxheYr,credit_card
sdv-id-vwxyqQ,voucher
sdv-id-mOSQXo,voucher
sdv-id-ITVZzw,credit_card
sdv-id-ynAbDd,credit_card
sdv-id-UXqIvg,credit_card
sdv-id-YnxuTA,credit_card
sdv-id-ZzgYxZ,voucher
sdv-id-hzzFGb,voucher
sdv-id-OMSVxg,credit_card
sdv-id-KyeXwy,credit_card
sdv-id-eaoIty,voucher
sdv-id-dXccrA,credit_card
sdv-id-HpLzji,credit_card
sdv-id-uYjaDB,credit_card
sdv-id-oMUeMb,credit_card
sdv-id-nvTKCy,voucher
sdv-id-Rhvati,credit_card
sdv-id-hjtzlx,credit_card
sdv-id-jRDrpC,credit_card
sdv-id-NHllGw,voucher
sdv-id-gtLOuI,credit_card
sdv-id-iIqiOr,credit_card
sdv-id-DiHPZc,credit_card
sdv-id-ggoWOZ,credit_card
sdv-id-CEGtBc,credit_card
sdv-id-ColqIP,voucher
sdv-id-oxWhto,credit_card
sdv-id-CmkiJG,voucher
sdv-id-ibyxVp,credit_card
sdv-id-EazhaW,voucher
sdv-id-ndvetz,credit_card
sdv-id-yrbRet,voucher
sdv-id-GijgsC,credit_card
sdv-id-GHmwOs,credit_card
sdv-id-UYjCGp,voucher
sdv-id-SoWGUM,credit_card
sdv-id-MfNcqP,voucher
sdv-id-TQnWnK,credit_card
sdv-id-vEcrxw,credit_card
sdv-id-dgFshy,credit_card
sdv-id-yKBxxU,credit_card
sdv-id-AyBfZP,credit_card
sdv-id-sUnVrk,credit_card
sdv-id-CjpbjU,credit_card
sdv-id-jPyxaD,credit_card
sdv-id-uwGszD,points
sdv-id-xvzqxy,voucher
sdv-id-WSXdDp,points
sdv-id-HxchXo,credit_card
sdv-id-ZBxRoM,credit_card
sdv-id-oqSruH,credit_card
sdv-id-ApZqGF,credit_card
sdv-id-PoTuvd,credit_card
sdv-id-McGRem,voucher
sdv-id-mNESDA,credit_card
sdv-id-frGdsa,credit_card
sdv-id-UKxkeG,credit_card
sdv-id-JyQAuM,voucher
sdv-id-fEjRjv,points
sdv-id-UPrFKT,voucher
sdv-id-EENoOC,voucher
sdv-id-AweOMs,credit_card
sdv-id-fYdoJV,credit_card
sdv-id-ZWqQzD,credit_card
sdv-id-rwHXmw,credit_card
sdv-id-dxqUZI,voucher
sdv-id-iPKBfJ,voucher
sdv-id-TKtjpA,points
sdv-id-mJOPEV,credit_card
sdv-id-mBAKGM,credit_card
sdv-id-VgLoTH,credit_card
sdv-id-ixMApv,voucher
sdv-id-BgXSKN,credit_card
sdv-id-zdlXOC,credit_card
sdv-id-pbopAr,voucher
sdv-id-MNsXWA,credit_card
sdv-id-XuEtON,debit_card
sdv-id-yMVqdP,debit_card
sdv-id-mYWBDh,credit_card
sdv-id-pPPbuo,credit_card
sdv-id-dzrsMO,credit_card
sdv-id-zBoZxw,credit_card
sdv-id-srdDvk,voucher
sdv-id-vApyvc,credit_card
sdv-id-bihHgE,debit_card
sdv-id-aNYtek,credit_card
sdv-id-WFUehc,voucher
sdv-id-fVTTyt,credit_card
sdv-id-SjfCEm,credit_card
sdv-id-qXnKbe,not_defined
sdv-id-NlzXtz,voucher
sdv-id-MAXuWq,voucher
sdv-id-EeOGNL,credit_card
sdv-id-SVLLoZ,credit_card
sdv-id-DtrROr,debit_card
sdv-id-mriyvy,points
sdv-id-zUetxW,credit_card
sdv-id-sDcLNi,voucher
sdv-id-vqYWGI,credit_card
sdv-id-JiegGm,voucher
sdv-id-yjDIYZ,debit_card
sdv-id-wXkbPF,points
sdv-id-oRwgUW,voucher
sdv-id-qlVLxL,voucher
sdv-id-hxnYxO,credit_card
sdv-id-jWbqRg,credit_card
sdv-id-cpQPVF,credit_card
sdv-id-ACsqoM,credit_card
sdv-id-OJDBVx,debit_card
sdv-id-ahWPag,voucher
sdv-id-UqTiNF,voucher
sdv-id-FemexT,credit_card
sdv-id-NYIQxY,credit_card
sdv-id-LpCEvo,voucher
sdv-id-FbBQHZ,credit_card
sdv-id-BwaZma,points
sdv-id-yDgJci,voucher
sdv-id-ORBMDI,debit_card
sdv-id-XyEAbS,credit_card
sdv-id-gItQvO,credit_card
sdv-id-RXsnNt,credit_card
sdv-id-cZJwKZ,credit_card
sdv-id-coINDB,voucher
sdv-id-BaMOyf,points
